,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
60,0.6367816091954023,0.6050574712643678,0.6896551724137931,0.6229885057471264,0.5885057471264368,0.7135632183908046,0.5691954022988506,0.52,0.6841379310344827,0.5195402298850574,0.713103448275862,0.5236781609195402,0.6887356321839081,0.6225287356321839,0.6050574712643678,0.6275862068965518,0.5871264367816091,0.6763218390804597,0.5554022988505747,0.48,0.7016091954022988,0.7195402298850575,0.6942528735632184,0.4524137931034482,0.6694252873563218,0.6395402298850574,0.52,0.5935632183908046,0.6045977011494252,0.6970114942528736,0.6694252873563218,0.664367816091954,0.5986206896551725,0.6537931034482759,0.52,0.7236781609195402,0.6956321839080459,0.7508045977011494,0.5751724137931035,0.6937931034482758,0.5668965517241379,0.6340229885057471,0.6671264367816092,0.5797701149425287,0.6239080459770115,0.6395402298850574,0.6317241379310344,0.6629885057471264,0.6160919540229886,0.6901149425287356
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.6326436781609195,0.6068965517241379,0.7264367816091954,0.6574712643678161,0.624367816091954,0.720919540229885,0.5627586206896552,0.5287356321839081,0.6942528735632184,0.5195402298850574,0.7337931034482759,0.6878160919540229,0.663448275862069,0.6588505747126436,0.6211494252873563,0.631264367816092,0.56,0.6436781609195402,0.6170114942528736,0.48,0.6937931034482758,0.6896551724137931,0.7282758620689656,0.4593103448275862,0.6749425287356322,0.6147126436781609,0.52,0.6675862068965517,0.56,0.7048275862068966,0.5995402298850575,0.6170114942528736,0.6740229885057472,0.6675862068965517,0.5204597701149425,0.7498850574712643,0.7066666666666667,0.7636781609195402,0.5673563218390805,0.7172413793103448,0.5609195402298851,0.6731034482758621,0.6988505747126437,0.6777011494252874,0.6335632183908046,0.6914942528735633,0.6542528735632184,0.6202298850574712,0.592183908045977,0.6772413793103448
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.6326436781609195,0.5898850574712644,0.7558620689655172,0.6864367816091954,0.5760919540229885,0.7296551724137931,0.6781609195402298,0.6781609195402298,0.7190804597701149,0.5163218390804598,0.7002298850574713,0.6740229885057472,0.662528735632184,0.670344827586207,0.6822988505747126,0.6905747126436782,0.6133333333333333,0.6827586206896552,0.655632183908046,0.5241379310344828,0.7227586206896551,0.7406896551724138,0.7393103448275862,0.4772413793103448,0.6689655172413793,0.5995402298850575,0.52,0.7075862068965517,0.6947126436781609,0.720919540229885,0.6616091954022989,0.7167816091954023,0.6763218390804597,0.7075862068965517,0.6124137931034482,0.7135632183908046,0.7471264367816092,0.7264367816091954,0.6629885057471264,0.6859770114942528,0.5158620689655172,0.6859770114942528,0.7204597701149426,0.7098850574712644,0.6308045977011494,0.6836781609195403,0.6606896551724138,0.6377011494252873,0.6450574712643679,0.6583908045977012
