,0,1,2,3,4,5
0,0.5370114942528735,0.52,0.5678160919540229,0.52,0.52,0.52
1,0.48,0.519080459770115,0.4914942528735632,0.5195402298850574,0.52,0.52
2,0.48,0.6331034482758621,0.48,0.52,0.48,0.52
3,0.48,0.5701149425287356,0.48,0.52,0.48,0.52
4,0.48,0.5020689655172413,0.48,0.52,0.48,0.52
5,0.48,0.4813793103448275,0.48,0.52,0.48,0.52
6,0.48,0.48,0.48,0.52,0.48,0.52
7,0.48,0.48,0.48,0.519080459770115,0.48,0.52
8,0.48,0.48,0.48,0.5213793103448275,0.48,0.600919540229885
9,0.480919540229885,0.48,0.48,0.5457471264367816,0.48,0.6004597701149426
10,0.5089655172413793,0.48,0.4882758620689655,0.5981609195402299,0.48,0.6133333333333333
11,0.5094252873563219,0.4804597701149425,0.4896551724137931,0.6308045977011494,0.48,0.6528735632183909
12,0.5071264367816092,0.4813793103448275,0.4933333333333333,0.6197701149425288,0.48,0.6436781609195402
13,0.5186206896551724,0.4822988505747126,0.4937931034482758,0.6220689655172413,0.48,0.6271264367816092
14,0.504367816091954,0.4836781609195402,0.4983908045977011,0.6202298850574712,0.48,0.5903448275862069
15,0.5416091954022989,0.4827586206896552,0.5011494252873563,0.576551724137931,0.48,0.5797701149425287
16,0.5535632183908046,0.4933333333333333,0.5163218390804598,0.5204597701149425,0.48,0.568735632183908
17,0.5457471264367816,0.5144827586206897,0.5310344827586206,0.543448275862069,0.48,0.5857471264367816
18,0.5558620689655173,0.5250574712643679,0.5439080459770115,0.5420689655172414,0.48,0.6593103448275862
19,0.56,0.5420689655172414,0.5282758620689655,0.5517241379310345,0.48,0.6114942528735632
20,0.5549425287356322,0.5471264367816092,0.4850574712643678,0.5590804597701149,0.48,0.5696551724137932
21,0.5429885057471264,0.5094252873563219,0.4864367816091954,0.5480459770114943,0.48,0.6193103448275862
22,0.5209195402298851,0.4845977011494253,0.5218390804597701,0.5705747126436782,0.48,0.6427586206896552
23,0.4836781609195402,0.4845977011494253,0.5406896551724137,0.5820689655172414,0.48,0.6262068965517241
24,0.5020689655172413,0.5039080459770114,0.5526436781609195,0.5673563218390805,0.48,0.5797701149425287
25,0.5806896551724138,0.5259770114942529,0.5503448275862068,0.5131034482758621,0.48,0.5475862068965517
26,0.6418390804597701,0.5333333333333333,0.5462068965517242,0.5029885057471264,0.48,0.5737931034482758
27,0.6354022988505748,0.5291954022988505,0.5632183908045977,0.6289655172413793,0.48,0.6372413793103449
28,0.6032183908045977,0.527816091954023,0.5756321839080459,0.6537931034482759,0.48,0.6611494252873563
29,0.5636781609195403,0.543448275862069,0.5898850574712644,0.6271264367816092,0.48,0.6818390804597702
30,0.5650574712643678,0.5650574712643678,0.6202298850574712,0.584367816091954,0.48,0.6905747126436782
31,0.6160919540229886,0.5944827586206897,0.6464367816091954,0.52,0.48,0.6836781609195403
32,0.6445977011494253,0.5756321839080459,0.6505747126436782,0.6036781609195402,0.48,0.6358620689655172
33,0.6381609195402299,0.5632183908045977,0.654712643678161,0.6422988505747127,0.48,0.5365517241379311
34,0.6340229885057471,0.5517241379310345,0.6372413793103449,0.6114942528735632,0.48,0.5517241379310345
35,0.6032183908045977,0.5875862068965517,0.6059770114942529,0.5075862068965518,0.4813793103448275,0.6850574712643678
36,0.5829885057471265,0.6588505747126436,0.5282758620689655,0.6832183908045977,0.4836781609195402,0.7250574712643678
37,0.5977011494252874,0.6937931034482758,0.5521839080459771,0.6878160919540229,0.4951724137931034,0.7310344827586207
38,0.6239080459770115,0.672183908045977,0.64,0.6878160919540229,0.503448275862069,0.7250574712643678
39,0.6294252873563219,0.5949425287356321,0.6588505747126436,0.6873563218390805,0.5057471264367817,0.7264367816091954
40,0.6331034482758621,0.5066666666666667,0.663448275862069,0.6868965517241379,0.5108045977011494,0.7245977011494252
41,0.6225287356321839,0.6229885057471264,0.6620689655172414,0.6859770114942528,0.5172413793103449,0.7264367816091954
42,0.5935632183908046,0.6845977011494253,0.6657471264367816,0.6767816091954023,0.5236781609195402,0.7324137931034482
