,0,1,2,3,4
2964,,,,,
2965,,,,,
2966,,,,,
2967,,,,,
2968,,,,,
2969,,,,,
2970,,,,,
2971,,,,,
2972,,,,,
2973,,,,,
2974,,,,,
2975,,,,,
2976,,,,,
2977,,,,,
2978,,,,,
2979,,,,,
2980,7.342756867408752,7.691796541213989,7.386641144752502,7.9169842004776,7.612056493759155
2981,,,,,
2982,,,,,
2983,,,,,
2984,,,,,
2985,,,,,
2986,,,,,
2987,,,,,
2988,,,,,
2989,,,,,
2990,,,,,
2991,,,,,
2992,,,,,
2993,,,,,
2994,,,,,
2995,,,,,
2996,,,,,
2997,,,,,
2998,,,,,
2999,,,,,
3000,7.096631407737732,7.140098333358765,7.372290134429932,8.225409984588623,7.183979749679565
3001,,,,,
3002,,,,,
3003,,,,,
3004,,,,,
3005,,,,,
3006,,,,,
3007,,,,,
3008,,,,,
3009,,,,,
3010,,,,,
3011,,,,,
3012,,,,,
3013,,,,,
3014,,,,,
3015,,,,,
3016,,,,,
3017,,,,,
3018,,,,,
3019,,,,,
3020,7.734124779701233,7.651853799819946,7.028557181358337,8.091373443603516,7.410989165306091
3021,,,,,
3022,,,,,
3023,,,,,
3024,,,,,
3025,,,,,
3026,,,,,
3027,,,,,
3028,,,,,
3029,,,,,
3030,,,,,
3031,,,,,
3032,,,,,
3033,,,,,
3034,,,,,
3035,,,,,
3036,,,,,
3037,,,,,
3038,,,,,
3039,,,,,
3040,7.787381529808044,7.721060752868652,6.850271821022034,7.662633657455444,7.716648697853088
3041,,,,,
3042,,,,,
3043,,,,,
3044,,,,,
3045,,,,,
3046,,,,,
3047,,,,,
3048,,,,,
3049,,,,,
3050,,,,,
3051,,,,,
3052,,,,,
3053,,,,,
3054,,,,,
3055,,,,,
3056,,,,,
3057,,,,,
3058,,,,,
3059,,,,,
3060,7.593372583389282,7.552364230155945,6.84670352935791,8.694095253944397,7.025561213493347
3061,,,,,
3062,,,,,
3063,,,,,
3064,,,,,
3065,,,,,
3066,,,,,
3067,,,,,
3068,,,,,
3069,,,,,
3070,,,,,
3071,,,,,
3072,,,,,
3073,,,,,
3074,,,,,
3075,,,,,
3076,,,,,
3077,,,,,
3078,,,,,
3079,,,,,
3080,8.27062714099884,7.719364881515503,7.144983768463135,8.574354887008667,7.199264645576477
3081,,,,,
3082,,,,,
3083,,,,,
3084,,,,,
3085,,,,,
3086,,,,,
3087,,,,,
3088,,,,,
3089,,,,,
3090,,,,,
3091,,,,,
3092,,,,,
3093,,,,,
3094,,,,,
3095,,,,,
3096,,,,,
3097,,,,,
3098,,,,,
3099,,,,,
3100,7.78751790523529,7.739011287689209,6.923094153404236,8.25465452671051,7.236673355102539
3101,,,,,
3102,,,,,
3103,,,,,
3104,,,,,
3105,,,,,
3106,,,,,
3107,,,,,
3108,,,,,
3109,,,,,
3110,,,,,
3111,,,,,
3112,,,,,
3113,,,,,
3114,,,,,
3115,,,,,
3116,,,,,
3117,,,,,
3118,,,,,
3119,,,,,
3120,7.450396180152893,8.372544050216675,6.601915121078491,7.57016134262085,6.8487125635147095
3121,,,,,
3122,,,,,
3123,,,,,
3124,,,,,
3125,,,,,
3126,,,,,
3127,,,,,
3128,,,,,
3129,,,,,
3130,,,,,
3131,,,,,
3132,,,,,
3133,,,,,
3134,,,,,
3135,,,,,
3136,,,,,
3137,,,,,
3138,,,,,
3139,,,,,
3140,6.986829161643982,6.92641806602478,6.802406668663025,8.178665161132812,7.141843795776367
3141,,,,,
3142,,,,,
3143,,,,,
3144,,,,,
3145,,,,,
3146,,,,,
3147,,,,,
3148,,,,,
3149,,,,,
3150,,,,,
3151,,,,,
3152,,,,,
3153,,,,,
3154,,,,,
3155,,,,,
3156,,,,,
3157,,,,,
3158,,,,,
3159,,,,,
3160,7.43695604801178,7.109155774116516,7.492511391639709,9.14346468448639,7.621390700340271
3161,,,,,
3162,,,,,
3163,,,,,
3164,,,,,
3165,,,,,
3166,,,,,
3167,,,,,
3168,,,,,
3169,,,,,
3170,,,,,
3171,,,,,
3172,,,,,
3173,,,,,
3174,,,,,
3175,,,,,
3176,,,,,
3177,,,,,
3178,,,,,
3179,,,,,
3180,8.918734550476074,7.277320623397827,7.384941697120666,8.719915986061096,7.564303159713745
3181,,,,,
3182,,,,,
3183,,,,,
3184,,,,,
3185,,,,,
3186,,,,,
3187,,,,,
3188,,,,,
3189,,,,,
3190,,,,,
3191,,,,,
3192,,,,,
3193,,,,,
3194,,,,,
3195,,,,,
3196,,,,,
3197,,,,,
3198,,,,,
3199,,,,,
3200,8.598234176635742,7.116550922393799,7.497148871421814,7.740158438682556,7.4247727394104
3201,,,,,
3202,,,,,
3203,,,,,
3204,,,,,
3205,,,,,
3206,,,,,
3207,,,,,
3208,,,,,
3209,,,,,
3210,,,,,
3211,,,,,
3212,,,,,
3213,,,,,
3214,,,,,
3215,,,,,
3216,,,,,
3217,,,,,
3218,,,,,
3219,,,,,
3220,8.844950199127197,6.693951845169067,7.343777298927307,8.718858003616333,7.340592741966248
3221,,,,,
3222,,,,,
3223,,,,,
3224,,,,,
3225,,,,,
3226,,,,,
3227,,,,,
3228,,,,,
3229,,,,,
3230,,,,,
3231,,,,,
3232,,,,,
3233,,,,,
3234,,,,,
3235,,,,,
3236,,,,,
3237,,,,,
3238,,,,,
3239,,,,,
3240,7.950197577476501,6.515315771102905,7.746227860450745,8.08543312549591,7.1825209856033325
3241,,,,,
3242,,,,,
3243,,,,,
3244,,,,,
3245,,,,,
3246,,,,,
3247,,,,,
3248,,,,,
3249,,,,,
3250,,,,,
3251,,,,,
3252,,,,,
3253,,,,,
3254,,,,,
3255,,,,,
3256,,,,,
3257,,,,,
3258,,,,,
3259,,,,,
3260,8.658015966415405,6.966212630271912,7.474405288696289,8.310768723487854,8.257400512695312
3261,,,,,
3262,,,,,
3263,,,,,
3264,,,,,
3265,,,,,
3266,,,,,
3267,,,,,
3268,,,,,
3269,,,,,
3270,,,,,
3271,,,,,
3272,,,,,
3273,,,,,
3274,,,,,
3275,,,,,
3276,,,,,
3277,,,,,
3278,,,,,
3279,,,,,
3280,8.293949246406555,6.221990704536438,6.830184102058411,8.43173623085022,9.10945188999176
3281,,,,,
3282,,,,,
3283,,,,,
3284,,,,,
3285,,,,,
3286,,,,,
3287,,,,,
3288,,,,,
3289,,,,,
3290,,,,,
3291,,,,,
3292,,,,,
3293,,,,,
3294,,,,,
3295,,,,,
3296,,,,,
3297,,,,,
3298,,,,,
3299,,,,,
3300,7.469928741455078,6.993116021156311,6.9545838832855225,7.325941681861877,8.254021644592285
3301,,,,,
3302,,,,,
3303,,,,,
3304,,,,,
3305,,,,,
3306,,,,,
3307,,,,,
3308,,,,,
3309,,,,,
3310,,,,,
3311,,,,,
3312,,,,,
3313,,,,,
3314,,,,,
3315,,,,,
3316,,,,,
3317,,,,,
3318,,,,,
3319,,,,,
3320,7.494218707084656,6.79197096824646,6.530643463134766,7.522547483444214,7.87462854385376
3321,,,,,
3322,,,,,
3323,,,,,
3324,,,,,
3325,,,,,
3326,,,,,
3327,,,,,
3328,,,,,
3329,,,,,
3330,,,,,
3331,,,,,
3332,,,,,
3333,,,,,
3334,,,,,
3335,,,,,
3336,,,,,
3337,,,,,
3338,,,,,
3339,,,,,
3340,8.333845734596252,6.529180526733398,7.258347749710083,7.235941290855408,8.118645787239075
3341,,,,,
3342,,,,,
3343,,,,,
3344,,,,,
3345,,,,,
3346,,,,,
3347,,,,,
3348,,,,,
3349,,,,,
3350,,,,,
3351,,,,,
3352,,,,,
3353,,,,,
3354,,,,,
3355,,,,,
3356,,,,,
3357,,,,,
3358,,,,,
3359,,,,,
3360,7.826117992401123,6.886001467704773,6.841462016105652,7.895703315734863,8.252622604370117
3361,,,,,
3362,,,,,
3363,,,,,
3364,,,,,
3365,,,,,
3366,,,,,
3367,,,,,
3368,,,,,
3369,,,,,
3370,,,,,
3371,,,,,
3372,,,,,
3373,,,,,
3374,,,,,
3375,,,,,
3376,,,,,
3377,,,,,
3378,,,,,
3379,,,,,
3380,7.712455153465271,6.65416693687439,7.060887098312378,8.028359651565552,8.803123474121094
3381,,,,,
3382,,,,,
3383,,,,,
3384,,,,,
3385,,,,,
3386,,,,,
3387,,,,,
3388,,,,,
3389,,,,,
3390,,,,,
3391,,,,,
3392,,,,,
3393,,,,,
3394,,,,,
3395,,,,,
3396,,,,,
3397,,,,,
3398,,,,,
3399,,,,,
3400,7.378557801246643,7.336297512054443,6.79988706111908,7.921796202659607,8.264054656028748
3401,,,,,
3402,,,,,
3403,,,,,
3404,,,,,
3405,,,,,
3406,,,,,
3407,,,,,
3408,,,,,
3409,,,,,
3410,,,,,
3411,,,,,
3412,,,,,
3413,,,,,
3414,,,,,
3415,,,,,
3416,,,,,
3417,,,,,
3418,,,,,
3419,,,,,
3420,7.371011853218079,7.675876617431641,7.253664374351501,7.625276207923889,7.796955108642578
3421,,,,,
3422,,,,,
3423,,,,,
3424,,,,,
3425,,,,,
3426,,,,,
3427,,,,,
3428,,,,,
3429,,,,,
3430,,,,,
3431,,,,,
3432,,,,,
3433,,,,,
3434,,,,,
3435,,,,,
3436,,,,,
3437,,,,,
3438,,,,,
3439,,,,,
3440,7.959485292434692,8.12269389629364,7.226634502410889,8.607994318008423,7.419470191001892
3441,,,,,
3442,,,,,
3443,,,,,
3444,,,,,
3445,,,,,
3446,,,,,
3447,,,,,
3448,,,,,
3449,,,,,
3450,,,,,
3451,,,,,
3452,,,,,
3453,,,,,
3454,,,,,
3455,,,,,
3456,,,,,
3457,,,,,
3458,,,,,
3459,,,,,
3460,7.897805213928223,7.177306413650513,7.762976169586182,8.583356618881226,7.208798170089722
3461,,,,,
3462,,,,,
3463,,,,,
3464,,,,,
3465,,,,,
3466,,,,,
3467,,,,,
3468,,,,,
3469,,,,,
3470,,,,,
3471,,,,,
3472,,,,,
3473,,,,,
3474,,,,,
3475,,,,,
3476,,,,,
3477,,,,,
3478,,,,,
3479,,,,,
3480,7.316596031188965,6.651313543319702,7.843882441520691,9.37489664554596,6.673793077468872
3481,,,,,
3482,,,,,
3483,,,,,
3484,,,,,
3485,,,,,
3486,,,,,
3487,,,,,
3488,,,,,
3489,,,,,
3490,,,,,
3491,,,,,
3492,,,,,
3493,,,,,
3494,,,,,
3495,,,,,
3496,,,,,
3497,,,,,
3498,,,,,
3499,,,,,
3500,7.48703408241272,6.221330404281616,7.780872583389282,8.97245454788208,7.330008387565613
3501,,,,,
3502,,,,,
3503,,,,,
3504,,,,,
3505,,,,,
3506,,,,,
3507,,,,,
3508,,,,,
3509,,,,,
3510,,,,,
3511,,,,,
3512,,,,,
3513,,,,,
3514,,,,,
3515,,,,,
3516,,,,,
3517,,,,,
3518,,,,,
3519,,,,,
3520,7.545173525810242,6.783709287643433,6.891242146492004,8.82208240032196,8.37423837184906
3521,,,,,
3522,,,,,
3523,,,,,
3524,,,,,
3525,,,,,
3526,,,,,
3527,,,,,
3528,,,,,
3529,,,,,
3530,,,,,
3531,,,,,
3532,,,,,
3533,,,,,
3534,,,,,
3535,,,,,
3536,,,,,
3537,,,,,
3538,,,,,
3539,,,,,
3540,7.853122234344482,6.939800381660461,7.051517248153687,8.405192017555237,8.757433414459229
3541,,,,,
3542,,,,,
3543,,,,,
3544,,,,,
3545,,,,,
3546,,,,,
3547,,,,,
3548,,,,,
3549,,,,,
3550,,,,,
3551,,,,,
3552,,,,,
3553,,,,,
3554,,,,,
3555,,,,,
3556,,,,,
3557,,,,,
3558,,,,,
3559,,,,,
3560,8.515931725502014,6.709908485412598,7.238418221473694,9.241053342819214,8.87477457523346
3561,,,,,
3562,,,,,
3563,,,,,
3564,,,,,
3565,,,,,
3566,,,,,
3567,,,,,
3568,,,,,
3569,,,,,
3570,,,,,
3571,,,,,
3572,,,,,
3573,,,,,
3574,,,,,
3575,,,,,
3576,,,,,
3577,,,,,
3578,,,,,
3579,,,,,
3580,7.726563692092895,7.014482975006104,7.439654588699341,9.102352142333984,7.717228412628174
3581,,,,,
3582,,,,,
3583,,,,,
3584,,,,,
3585,,,,,
3586,,,,,
3587,,,,,
3588,,,,,
3589,,,,,
3590,,,,,
3591,,,,,
3592,,,,,
3593,,,,,
3594,,,,,
3595,,,,,
3596,,,,,
3597,,,,,
3598,,,,,
3599,,,,,
3600,8.167427062988281,7.179109215736389,7.008586525917053,8.507907629013062,7.374061703681946
3601,,,,,
3602,,,,,
3603,,,,,
3604,,,,,
3605,,,,,
3606,,,,,
3607,,,,,
3608,,,,,
3609,,,,,
3610,,,,,
3611,,,,,
3612,,,,,
3613,,,,,
3614,,,,,
3615,,,,,
3616,,,,,
3617,,,,,
3618,,,,,
3619,,,,,
3620,8.579326868057251,6.97015655040741,6.69681179523468,8.740654468536377,9.412086725234984
3621,,,,,
3622,,,,,
3623,,,,,
3624,,,,,
3625,,,,,
3626,,,,,
3627,,,,,
3628,,,,,
3629,,,,,
3630,,,,,
3631,,,,,
3632,,,,,
3633,,,,,
3634,,,,,
3635,,,,,
3636,,,,,
3637,,,,,
3638,,,,,
3639,,,,,
3640,6.969989895820618,7.17140257358551,7.23244571685791,8.151549696922302,8.931527972221375
3641,,,,,
3642,,,,,
3643,,,,,
3644,,,,,
3645,,,,,
3646,,,,,
3647,,,,,
3648,,,,,
3649,,,,,
3650,,,,,
3651,,,,,
3652,,,,,
3653,,,,,
3654,,,,,
3655,,,,,
3656,,,,,
3657,,,,,
3658,,,,,
3659,,,,,
3660,7.693735361099243,6.674805402755737,8.708974361419678,7.858938336372375,8.312439203262329
3661,,,,,
3662,,,,,
3663,,,,,
3664,,,,,
3665,,,,,
3666,,,,,
3667,,,,,
3668,,,,,
3669,,,,,
3670,,,,,
3671,,,,,
3672,,,,,
3673,,,,,
3674,,,,,
3675,,,,,
3676,,,,,
3677,,,,,
3678,,,,,
3679,,,,,
3680,8.99255633354187,6.546193718910217,7.276111006736755,8.202722072601318,8.803210139274597
3681,,,,,
3682,,,,,
3683,,,,,
3684,,,,,
3685,,,,,
3686,,,,,
3687,,,,,
3688,,,,,
3689,,,,,
3690,,,,,
3691,,,,,
3692,,,,,
3693,,,,,
3694,,,,,
3695,,,,,
3696,,,,,
3697,,,,,
3698,,,,,
3699,,,,,
3700,8.133392691612244,7.211330056190491,6.965940117835999,8.90163242816925,8.519234418869019
3701,,,,,
3702,,,,,
3703,,,,,
3704,,,,,
3705,,,,,
3706,,,,,
3707,,,,,
3708,,,,,
3709,,,,,
3710,,,,,
3711,,,,,
3712,,,,,
3713,,,,,
3714,,,,,
3715,,,,,
3716,,,,,
3717,,,,,
3718,,,,,
3719,,,,,
3720,8.201406359672546,7.683560967445373,6.520341634750366,8.143316388130188,9.169027328491213
3721,,,,,
3722,,,,,
3723,,,,,
3724,,,,,
3725,,,,,
3726,,,,,
3727,,,,,
3728,,,,,
3729,,,,,
3730,,,,,
3731,,,,,
3732,,,,,
3733,,,,,
3734,,,,,
3735,,,,,
3736,,,,,
3737,,,,,
3738,,,,,
3739,,,,,
3740,8.750345945358276,6.863218426704407,6.215184211730957,8.126874804496765,8.753201723098755
3741,,,,,
3742,,,,,
3743,,,,,
3744,,,,,
3745,,,,,
3746,,,,,
3747,,,,,
3748,,,,,
3749,,,,,
3750,,,,,
3751,,,,,
3752,,,,,
3753,,,,,
3754,,,,,
3755,,,,,
3756,,,,,
3757,,,,,
3758,,,,,
3759,,,,,
3760,8.643841028213501,7.170105934143066,6.80574905872345,8.289406657218933,8.019749283790588
3761,,,,,
3762,,,,,
3763,,,,,
3764,,,,,
3765,,,,,
3766,,,,,
3767,,,,,
3768,,,,,
3769,,,,,
3770,,,,,
3771,,,,,
3772,,,,,
3773,,,,,
3774,,,,,
3775,,,,,
3776,,,,,
3777,,,,,
3778,,,,,
3779,,,,,
3780,8.269527196884155,6.965528964996338,6.693147897720337,8.357009530067444,8.38890027999878
3781,,,,,
3782,,,,,
3783,,,,,
3784,,,,,
3785,,,,,
3786,,,,,
3787,,,,,
3788,,,,,
3789,,,,,
3790,,,,,
3791,,,,,
3792,,,,,
3793,,,,,
3794,,,,,
3795,,,,,
3796,,,,,
3797,,,,,
3798,,,,,
3799,,,,,
3800,8.323459148406982,7.655322790145874,7.422978043556213,8.029897809028625,7.851813077926636
3801,,,,,
3802,,,,,
3803,,,,,
3804,,,,,
3805,,,,,
3806,,,,,
3807,,,,,
3808,,,,,
3809,,,,,
3810,,,,,
3811,,,,,
3812,,,,,
3813,,,,,
3814,,,,,
3815,,,,,
3816,,,,,
3817,,,,,
3818,,,,,
3819,,,,,
3820,8.152160406112671,7.089413166046143,7.796700596809387,7.848635315895081,8.782437801361084
3821,,,,,
3822,,,,,
3823,,,,,
3824,,,,,
3825,,,,,
3826,,,,,
3827,,,,,
3828,,,,,
3829,,,,,
3830,,,,,
3831,,,,,
3832,,,,,
3833,,,,,
3834,,,,,
3835,,,,,
3836,,,,,
3837,,,,,
3838,,,,,
3839,,,,,
3840,7.84121036529541,7.200608491897583,7.74591600894928,8.254907965660095,8.332674860954285
3841,,,,,
3842,,,,,
3843,,,,,
3844,,,,,
3845,,,,,
3846,,,,,
3847,,,,,
3848,,,,,
3849,,,,,
3850,,,,,
3851,,,,,
3852,,,,,
3853,,,,,
3854,,,,,
3855,,,,,
3856,,,,,
3857,,,,,
3858,,,,,
3859,,,,,
3860,7.772119164466858,6.831572413444519,7.588548302650452,7.758677124977112,8.309460520744324
3861,,,,,
3862,,,,,
3863,,,,,
3864,,,,,
3865,,,,,
3866,,,,,
3867,,,,,
3868,,,,,
3869,,,,,
3870,,,,,
3871,,,,,
3872,,,,,
3873,,,,,
3874,,,,,
3875,,,,,
3876,,,,,
3877,,,,,
3878,,,,,
3879,,,,,
3880,7.880099534988403,7.331986665725708,6.669099688529968,8.097829341888428,8.681833624839783
3881,,,,,
3882,,,,,
3883,,,,,
3884,,,,,
3885,,,,,
3886,,,,,
3887,,,,,
3888,,,,,
3889,,,,,
3890,,,,,
3891,,,,,
3892,,,,,
3893,,,,,
3894,,,,,
3895,,,,,
3896,,,,,
3897,,,,,
3898,,,,,
3899,,,,,
3900,8.676406145095825,6.599880814552307,7.037392139434815,8.504462480545044,7.629520058631897
3901,,,,,
3902,,,,,
3903,,,,,
3904,,,,,
3905,,,,,
3906,,,,,
3907,,,,,
3908,,,,,
3909,,,,,
3910,,,,,
3911,,,,,
3912,,,,,
3913,,,,,
3914,,,,,
3915,,,,,
3916,,,,,
3917,,,,,
3918,,,,,
3919,,,,,
3920,8.799710869789124,6.686243772506714,7.122437596321106,8.277905583381653,7.886343836784363
3921,,,,,
3922,,,,,
3923,,,,,
3924,,,,,
3925,,,,,
3926,,,,,
3927,,,,,
3928,,,,,
3929,,,,,
3930,,,,,
3931,,,,,
3932,,,,,
3933,,,,,
3934,,,,,
3935,,,,,
3936,,,,,
3937,,,,,
3938,,,,,
3939,,,,,
3940,8.622488379478455,6.725748658180237,7.58562159538269,8.370518803596497,9.007740497589111
3941,,,,,
3942,,,,,
3943,,,,,
3944,,,,,
3945,,,,,
3946,,,,,
3947,,,,,
3948,,,,,
3949,,,,,
3950,,,,,
3951,,,,,
3952,,,,,
3953,,,,,
3954,,,,,
3955,,,,,
3956,,,,,
3957,,,,,
3958,,,,,
3959,,,,,
3960,9.8496812582016,7.1202698945999146,7.228211283683777,8.48753559589386,8.365839719772339
3961,,,,,
3962,,,,,
3963,,,,,
3964,,,,,
3965,,,,,
3966,,,,,
3967,,,,,
3968,,,,,
3969,,,,,
3970,,,,,
3971,,,,,
3972,,,,,
3973,,,,,
3974,,,,,
3975,,,,,
3976,,,,,
3977,,,,,
3978,,,,,
3979,,,,,
3980,8.520309448242188,7.390540361404419,7.80468225479126,8.14802885055542,8.816690444946289
3981,,,,,
3982,,,,,
3983,,,,,
3984,,,,,
3985,,,,,
3986,,,,,
3987,,,,,
3988,,,,,
3989,,,,,
3990,,,,,
3991,,,,,
3992,,,,,
3993,,,,,
3994,,,,,
3995,,,,,
3996,,,,,
3997,,,,,
3998,,,,,
3999,,,,,
4000,8.582945823669434,7.368123412132263,7.732200503349304,8.724377274513245,8.10818064212799
